date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-03-23,6.13,6.13,5.84,5.73,654470.38,-0.53,-8.32,6.302,6.499,6.749,344651.34,415376.84,472763.52
2018-03-22,6.44,6.48,6.37,6.32,187709.31,-0.06,-0.93,6.452,6.577,6.831,281201.62,412250.27,466582.93
2018-03-21,6.49,6.53,6.43,6.38,234817.16,-0.03,-0.46,6.524,6.616,6.881,315953.44,427814.18,488031.57
2018-03-20,6.36,6.49,6.46,6.33,238205.27,0.05,0.78,6.6,6.654,6.92,388343.77,450977.5,510556.74
2018-03-19,6.56,6.56,6.41,6.36,408054.56,-0.18,-2.73,6.646,6.713,6.939,449095.97,478011.35,527127.65
2018-03-16,6.73,6.74,6.59,6.59,337221.81,-0.14,-2.08,6.696,6.751,6.958,486102.35,483243.12,532366.24
2018-03-15,6.76,6.8,6.73,6.67,361468.38,-0.08,-1.18,6.702,6.784,6.961,543298.91,499782.82,554338.96
2018-03-14,6.69,6.87,6.81,6.67,596768.81,0.12,1.79,6.708,6.818,6.985,539674.92,522149.03,569355.79
2018-03-13,6.66,6.76,6.69,6.63,541966.31,0.03,0.45,6.708,6.862,7.014,513611.24,508999.54,594606.45
2018-03-12,6.63,6.71,6.66,6.56,593086.44,0.04,0.6,6.78,6.914,7.055,506926.73,522281.61,620064.14
2018-03-09,6.75,6.76,6.62,6.54,623204.62,-0.14,-2.07,6.806,6.998,7.12,480383.89,530150.2,659760.24
2018-03-08,6.78,6.88,6.76,6.7,343348.41,-0.05,-0.73,6.866,7.084,7.184,456266.73,520915.6,705140.29
2018-03-07,6.99,7.01,6.81,6.75,466450.41,-0.24,-3.4,6.928,7.145,7.205,504623.14,548248.95,725089.02
2018-03-06,6.84,7.06,7.05,6.71,508543.75,0.26,3.83,7.016,7.185,7.22,504387.85,570135.98,728219.66
2018-03-05,6.92,6.96,6.79,6.72,460372.28,-0.13,-1.88,7.048,7.165,7.22,537636.49,576243.96,734710.75
2018-03-02,6.9,6.95,6.92,6.82,502618.81,-0.15,-2.12,7.19,7.164,7.245,579916.51,581489.36,754372.02
2018-03-01,7.15,7.31,7.07,7.0,585130.44,-0.18,-2.48,7.302,7.138,7.255,585564.47,608895.11,755399.63
2018-02-28,7.16,7.31,7.25,7.05,465273.97,0.04,0.56,7.362,7.151,7.262,591874.77,616562.56,755972.57
2018-02-27,7.49,7.53,7.21,7.15,674786.94,-0.29,-3.87,7.354,7.166,7.259,635884.1,680213.36,763070.85
2018-02-26,7.65,7.73,7.5,7.39,671772.38,0.02,0.27,7.282,7.196,7.255,614851.42,717846.68,757733.83
2018-02-23,7.31,7.53,7.48,7.23,530858.62,0.11,1.49,7.138,7.242,7.235,583062.2,789370.28,762390.7
2018-02-22,7.21,7.38,7.37,7.1,616681.94,0.16,2.22,6.974,7.283,7.214,632225.74,889364.98,789430.1
2018-02-14,6.88,7.34,7.21,6.84,685320.62,0.36,5.25,6.94,7.264,7.189,641250.34,901929.09,808142.67
2018-02-13,6.85,6.96,6.85,6.78,569623.56,0.07,1.03,6.978,7.254,7.155,724542.62,886303.35,793040.2
2018-02-12,6.71,6.81,6.78,6.62,512826.28,0.12,1.8,7.11,7.274,7.132,820841.93,893177.54,778506.64
2018-02-09,6.98,6.98,6.66,6.5,776676.31,-0.54,-7.5,7.346,7.326,7.111,995678.35,927254.67,782800.95
2018-02-08,7.29,7.44,7.2,7.01,661804.94,-0.2,-2.7,7.592,7.371,7.109,1146504.21,901904.16,762322.47
2018-02-07,7.74,7.85,7.4,7.29,1101782.0,-0.11,-1.47,7.588,7.373,7.076,1162607.84,895382.58,745466.22
2018-02-06,7.67,7.85,7.51,7.47,1051120.12,-0.45,-5.65,7.53,7.351,7.038,1048064.07,845928.35,709475.81
2018-02-05,7.71,8.12,7.96,7.65,1387008.38,0.07,0.89,7.438,7.313,6.994,965513.15,797620.98,680538.41
2018-02-02,7.18,7.9,7.89,6.97,1530805.62,0.71,9.89,7.306,7.228,6.933,858831.0,735411.12,646804.52
2018-02-01,7.25,7.43,7.18,7.09,742323.06,0.07,0.98,7.15,7.144,6.865,657304.11,689495.23,583737.59
2018-01-31,6.97,7.18,7.11,6.92,529063.19,0.06,0.85,7.158,7.114,6.835,628157.32,714356.26,565751.57
2018-01-30,7.31,7.31,7.05,7.04,638365.5,-0.25,-3.42,7.172,7.055,6.807,643792.62,699777.05,559076.19
2018-01-29,7.2,7.44,7.3,7.2,853597.62,0.19,2.67,7.188,6.99,6.784,629728.82,663835.73,555860.78
2018-01-26,7.18,7.19,7.11,7.05,523171.16,-0.11,-1.52,7.15,6.896,6.737,611991.23,638347.23,523467.29
2018-01-25,7.26,7.3,7.22,7.1,596589.12,0.04,0.56,7.138,6.846,6.7,721686.35,622740.78,516969.88
2018-01-24,7.13,7.2,7.18,7.03,607239.69,0.05,0.7,7.07,6.778,6.653,800555.2,595549.87,501969.77
2018-01-23,7.12,7.14,7.13,6.98,568046.5,0.02,0.28,6.938,6.724,6.606,755761.48,573023.27,480472.77
2018-01-22,7.12,7.27,7.11,7.03,764909.69,0.06,0.85,6.792,6.675,6.561,697942.64,563455.84,460494.14
2018-01-19,6.94,7.13,7.05,6.89,1071646.75,0.17,2.47,6.642,6.638,6.521,664703.22,558197.93,432839.46
2018-01-18,6.69,7.05,6.88,6.65,990933.38,0.36,5.52,6.554,6.586,6.484,523795.21,477979.96,391254.89
2018-01-17,6.42,6.56,6.52,6.36,383271.09,0.12,1.88,6.486,6.556,6.452,390544.53,417146.88,351846.66
2018-01-16,6.36,6.41,6.4,6.34,278952.31,0.04,0.63,6.51,6.558,6.443,390285.06,418375.33,343780.77
2018-01-15,6.59,6.62,6.36,6.33,598712.56,-0.25,-3.78,6.558,6.578,6.44,428969.04,447885.83,341941.44
2018-01-12,6.54,6.68,6.61,6.53,367106.72,0.07,1.07,6.634,6.577,6.434,451692.64,408587.36,328490.07
2018-01-11,6.64,6.64,6.54,6.5,324679.97,-0.1,-1.51,6.618,6.554,6.421,432164.7,411198.98,321387.34
2018-01-10,6.6,6.71,6.64,6.55,381973.72,0.0,0.0,6.626,6.527,6.415,443749.22,408389.67,318772.38
2018-01-09,6.75,6.82,6.64,6.59,472372.25,-0.1,-1.48,6.606,6.488,6.4,446465.6,387922.26,316366.43
2018-01-08,6.53,6.8,6.74,6.49,712330.56,0.21,3.22,6.598,6.446,6.393,466802.62,357532.45,309156.97
