date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-01-30,172.7,172.7,170.0,169.15,14113.14,-2.99,-1.73,179.052,181.944,191.312,20253.37,21507.33,23131.67
2018-01-29,178.8,178.8,172.99,171.22,23017.1,-7.56,-4.19,182.092,184.29,193.25,23699.0,21510.49,23204.18
2018-01-26,182.01,184.77,180.55,180.18,15953.0,-5.15,-2.77,182.824,186.269,195.0,25040.28,21713.06,23095.63
2018-01-25,185.0,189.83,185.7,183.31,25361.6,-0.32,-0.17,184.014,188.319,196.213,24422.24,23044.16,23384.79
2018-01-24,185.49,189.9,186.02,183.88,22822.0,0.82,0.44,184.174,189.499,197.244,22890.46,23227.67,23980.46
2018-01-23,176.24,188.78,185.2,176.24,31341.32,8.55,4.84,184.836,190.247,198.793,22761.3,24552.25,24378.77
2018-01-22,185.0,186.01,176.65,168.68,29723.5,-9.85,-5.28,186.488,192.007,200.113,19321.97,23042.76,23849.14
2018-01-19,189.0,189.47,186.5,186.32,12862.76,0.0,0.0,189.714,194.552,201.831,18385.83,22744.06,23916.68
2018-01-18,188.31,191.8,186.5,185.99,17702.71,-2.83,-1.5,192.624,196.712,203.331,21666.09,23904.25,25374.39
2018-01-17,193.01,193.98,189.33,186.01,22176.21,-4.13,-2.13,194.824,198.712,204.169,23564.89,25039.56,26178.82
2018-01-16,192.78,195.99,193.46,192.0,14144.67,0.68,0.35,195.658,200.68,205.008,26343.19,24756.0,26556.2
2018-01-15,199.7,199.7,192.78,192.0,25042.79,-8.27,-4.11,197.526,202.209,205.585,26763.55,24897.88,28467.23
2018-01-12,196.0,205.99,201.05,192.0,29264.06,3.55,1.8,199.39,203.731,207.336,27102.29,24478.21,28627.19
2018-01-11,191.5,199.49,197.5,188.88,27196.71,4.0,2.07,200.8,204.106,208.713,26142.41,23725.41,29266.15
2018-01-10,202.0,203.68,193.5,191.5,36067.72,-9.3,-4.59,202.6,204.989,210.512,26514.24,24733.24,29690.13
2018-01-09,201.14,204.7,202.8,200.8,16246.48,0.7,0.35,205.702,207.339,212.182,23168.81,24205.29,29524.82
2018-01-08,207.0,207.99,202.1,200.1,26736.46,-6.0,-2.88,206.892,208.219,213.442,23032.2,24655.51,31093.2
2018-01-05,205.6,209.65,208.1,203.11,24464.66,1.6,0.78,208.072,209.109,214.473,21854.13,25089.31,32344.36
2018-01-04,207.79,209.14,206.5,201.51,29055.86,-2.51,-1.2,207.412,209.949,214.405,21308.41,26844.54,33222.84
2018-01-03,209.5,210.88,209.01,207.0,19340.61,0.26,0.12,207.378,209.625,214.116,22952.25,27318.08,33598.12
2018-01-02,212.0,212.99,208.75,206.07,15563.4,0.75,0.36,208.976,209.335,213.48,25241.76,28356.4,34441.62
2017-12-29,207.0,211.0,208.0,207.0,20846.11,3.2,1.56,209.546,208.961,212.81,26278.82,32036.58,35351.27
2017-12-28,205.45,210.0,204.8,204.5,21736.08,-1.53,-0.74,210.146,210.94,212.38,28324.48,32776.18,36551.27
2017-12-27,216.0,216.9,206.33,206.0,37275.05,-10.67,-4.92,212.486,213.319,211.791,32380.66,34806.89,37443.51
2017-12-26,211.15,218.48,217.0,211.11,30788.15,5.4,2.55,211.872,216.035,211.189,31683.91,34647.01,38851.81
2017-12-25,209.43,213.17,211.6,207.97,20748.72,0.6,0.28,209.694,217.025,210.524,31471.05,34844.36,40141.23
2017-12-22,212.0,216.8,211.0,209.0,31074.41,-5.5,-2.54,208.376,218.665,209.485,37794.34,37530.9,42817.51
2017-12-21,203.0,218.81,216.5,201.03,42016.99,13.24,6.51,211.734,219.836,209.344,37227.87,39599.42,44343.29
2017-12-20,205.51,207.5,203.26,197.38,33791.27,-2.85,-1.38,214.152,218.861,210.085,37233.12,39601.14,45603.33
2017-12-19,205.02,211.7,206.11,202.01,29723.86,1.1,0.54,220.198,218.606,212.773,37610.12,39878.16,47451.99
2017-12-18,226.43,228.88,205.01,205.01,52365.17,-22.78,-10.0,224.356,217.625,214.723,38217.66,40526.84,50488.15
2017-12-15,228.91,230.49,227.79,222.61,28242.07,-0.8,-0.35,228.954,216.659,216.603,37267.45,38665.96,51042.93
2017-12-14,233.88,235.8,228.59,221.08,42043.21,-4.9,-2.1,227.938,213.82,216.241,41970.97,40326.37,51736.74
