date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2017-07-27,6.45,6.66,6.54,6.36,260817.81,0.05,0.77,6.536,6.577,6.852,191520.1,200934.32,233960.13
2017-07-26,6.58,6.62,6.49,6.45,158583.09,-0.09,-1.37,6.544,6.626,6.88,181545.78,195104.6,230775.59
2017-07-25,6.51,6.72,6.58,6.51,195595.95,0.02,0.3,6.566,6.681,6.911,188605.29,204357.09,234900.47
2017-07-24,6.51,6.64,6.56,6.45,202385.84,0.05,0.77,6.54,6.736,6.945,182935.12,205914.51,237417.57
2017-07-21,6.54,6.6,6.51,6.5,140217.8,-0.07,-1.06,6.512,6.792,6.978,209332.83,209547.98,238577.65
2017-07-20,6.57,6.73,6.58,6.54,210946.2,-0.02,-0.3,6.618,6.862,7.013,210348.53,227860.01,246199.7
2017-07-19,6.45,6.64,6.6,6.42,193880.66,0.15,2.33,6.708,6.938,7.044,208663.43,270360.88,258898.89
2017-07-18,6.35,6.53,6.45,6.35,167245.09,0.03,0.47,6.796,6.99,7.091,220108.9,266280.63,267675.69
2017-07-17,6.99,7.02,6.42,6.34,334374.41,-0.62,-8.81,6.932,7.052,7.152,228893.9,267175.18,289917.27
2017-07-14,7.03,7.08,7.04,7.0,145296.3,0.01,0.14,7.072,7.128,7.214,209763.12,265869.58,306131.82
2017-07-13,7.0,7.14,7.03,6.93,202520.67,-0.01,-0.14,7.106,7.127,7.232,245371.48,266985.95,317851.73
2017-07-12,7.11,7.11,7.04,6.91,251108.02,-0.09,-1.26,7.168,7.133,7.253,332058.34,266446.57,331771.53
2017-07-11,7.06,7.23,7.13,7.06,211170.09,0.01,0.14,7.184,7.14,7.272,312452.35,265443.84,350758.98
2017-07-10,7.17,7.2,7.12,7.09,238720.52,-0.09,-1.25,7.172,7.153,7.276,305456.45,268920.62,353958.57
2017-07-07,7.19,7.27,7.21,7.15,323338.12,-0.13,-1.77,7.184,7.163,7.277,321976.03,267607.32,357867.09
2017-07-06,7.11,7.68,7.34,7.04,635954.94,0.22,3.09,7.148,7.164,7.279,288600.41,264539.38,363060.02
2017-07-05,7.08,7.13,7.12,7.05,153078.09,0.05,0.71,7.098,7.15,7.285,200834.8,247436.91,358369.57
2017-07-04,7.14,7.17,7.07,7.06,176190.59,-0.11,-1.53,7.096,7.191,7.304,218435.34,269070.75,379707.9
2017-07-03,7.03,7.25,7.18,6.92,321318.41,0.15,2.13,7.134,7.251,7.312,232384.79,312659.37,386133.04
2017-06-30,7.07,7.1,7.03,7.01,156460.0,-0.06,-0.85,7.142,7.3,7.312,213238.6,346394.07,386098.84
2017-06-29,7.1,7.15,7.09,7.06,197126.91,-0.02,-0.28,7.18,7.336,7.316,240478.36,368717.51,398159.76
2017-06-28,7.21,7.21,7.11,7.07,241080.77,-0.15,-2.07,7.202,7.373,7.316,294039.01,397096.49,418502.73
2017-06-27,7.2,7.36,7.26,7.18,245937.88,0.04,0.55,7.286,7.403,7.348,319706.16,436074.12,425287.82
2017-06-26,7.21,7.23,7.22,7.13,225587.44,0.0,0.0,7.368,7.399,7.371,392933.94,438996.53,436491.8
2017-06-23,7.2,7.28,7.22,7.0,292658.81,0.02,0.28,7.458,7.391,7.405,479549.53,448126.86,456737.81
2017-06-22,7.53,7.53,7.2,7.18,464930.16,-0.33,-4.38,7.492,7.394,7.448,496956.65,461580.66,476714.88
2017-06-21,7.66,7.67,7.53,7.47,369416.5,-0.14,-1.82,7.544,7.42,7.471,500153.96,469302.24,481214.32
2017-06-20,7.6,7.73,7.67,7.53,612076.81,0.0,0.0,7.52,7.416,7.491,552442.08,490345.05,494189.31
2017-06-19,7.38,7.75,7.67,7.28,658665.38,0.28,3.79,7.43,7.372,7.524,485059.11,459606.71,502034.17
2017-06-16,7.4,7.55,7.39,7.36,379694.41,-0.07,-0.94,7.324,7.324,7.572,416704.19,425803.62,525497.37
2017-06-15,7.31,7.48,7.46,7.17,480916.72,0.05,0.68,7.296,7.295,7.644,426204.67,427602.02,576710.11
